allocation_id,transaction_id,vendor_id,category_code,kind,amount_minor,provenance
2c6cb2f6-9011-5b23-95a0-bb47f5528d25,28ddff4f-7093-4814-a34f-ef0d108474c4,,UNCLASS,unclassified,-35926061,original_unclassified
2c6e2fdd-b251-5e3a-920e-5177e4a01f5f,6ad9b4d8-4f8d-4fb4-81a7-484b58750b95,,UNCLASS,unclassified,-132123,original_unclassified
2c71f673-e8e8-5020-b00b-f9e4acff1e1d,a5392457-8286-4fba-94fd-2ec5af31a087,,UNCLASS,unclassified,4235146,original_unclassified
2c75cdd1-647d-5bc6-9570-41ba82e4e735,03567bde-ddfd-4fab-a38c-21d4b5d1b979,,UNCLASS,unclassified,-27822656,original_unclassified
2c769020-4dba-5d43-b9bf-9c8946177340,8de98348-be19-442b-919f-658869e49fdc,,UNCLASS,unclassified,45609126,original_unclassified
2c7c95d6-db52-57a1-a5b8-7337547c97a6,9a816efc-ea46-43c1-9b5b-fab0e9cdea57,,UNCLASS,unclassified,-42443785,original_unclassified
2c81076c-c04a-540c-a445-c3426787899a,b48ce53c-a598-44f0-8132-544a52a6a269,,UNCLASS,unclassified,3431408,original_unclassified
2c87520a-a402-535b-bbe0-721eaa0b7162,71aece19-460e-48a9-92bf-402c48e9972a,,UNCLASS,unclassified,44179986,original_unclassified
2c89ac6d-6332-5f4e-b4eb-522da2980365,a47abc3b-8062-48b2-81d0-263e44ef2ba0,,UNCLASS,unclassified,-2103473,original_unclassified
2c9627d7-56a4-5540-a61c-f359bbfe74a0,60259b31-d3d6-47a9-a4ed-b6ad1a12f05f,,UNCLASS,unclassified,-2953584,original_unclassified
2c9be068-b8dd-5152-92a1-4c8e74c83e56,63bf52f3-119e-475d-8d2e-41391220a7de,,UNCLASS,unclassified,-2939349,original_unclassified
2ca0588b-76f6-5145-acd7-3620bd513e3d,ada31c12-5eee-4040-b5c4-30c5d8485c88,43a483cc-a5dc-51c4-89ab-f35c67bf04ab,SUP,vendor_payment,-1624095,synthetic_extension_v1
2ca2960b-8316-52b2-adf8-8f2ebf6f65ef,cdc952ff-2805-4ac9-b63c-35c206c7704f,,UNCLASS,unclassified,-2370875,original_unclassified
2ca92766-f7cb-52d3-9b6d-9d585bbc5d4f,ee3b8061-4453-4581-8e88-a5cc7ac021aa,,UNCLASS,unclassified,4197300,original_unclassified
2cac2335-29da-5a49-965a-fc5a4a7fa5c0,06eed4c0-f522-4a0e-bfd3-671bfdd348e1,,UNCLASS,unclassified,1912061,original_unclassified
2cb2840d-c3a3-5a35-b8b9-7cdc537cb77b,7c2e0e95-932a-48fe-8caf-d643070ae7c6,,UNCLASS,unclassified,1821021,original_unclassified
2cb3ba78-06a9-5d30-9c46-566b1c5d4731,2104efc7-2b62-4519-b396-df491619b4c3,,UNCLASS,unclassified,31052841,original_unclassified
2cb5a0a6-27ae-5d14-8634-ee34efdac13b,ece26d03-9b56-490b-aa09-e22eb4e05613,,UNCLASS,unclassified,-45479628,original_unclassified
2cb6df1e-4bce-5385-95ab-985cd0520d41,b02931c2-ee21-4c4c-9f29-33b18dbab3e7,,UNCLASS,unclassified,-1163214,original_unclassified
2cbc699b-b552-536e-bcd2-1db3858da8a7,26fd663c-c303-4750-811f-9ef29e54b4e5,,UNCLASS,unclassified,41278416,original_unclassified
2cbe5f90-4222-5d16-8ee4-69003c4f71d4,2b061ca0-640e-485e-8af9-1db965334d1f,,UNCLASS,unclassified,-2741203,original_unclassified
2cbee6e9-8aa9-52ec-b267-0d25e135ac84,b2a357ab-9b48-4426-acd6-a47f51ca1ad6,,UNCLASS,unclassified,4424961,original_unclassified
2cc1e418-5b42-5451-bb87-7a1c6a822663,56a65d2f-437a-4f68-810d-50998a342784,,UNCLASS,unclassified,-3206316,original_unclassified
2cce21c9-6624-5242-98fa-3192db0033b6,6c8c43ea-7dbb-48ae-a342-b7c5b2e618ce,,UNCLASS,unclassified,2524571,original_unclassified
2cd289ef-b79c-5c1e-9763-869e051d15d1,5db54f91-32a5-4c5d-90a7-503dd83a645c,,UNCLASS,unclassified,1477664,original_unclassified
2cd9d38e-db7d-50c9-ab88-15deb5f74dd9,996139c2-2423-4a60-923c-b9ca0935a418,,UNCLASS,unclassified,1865415,original_unclassified
2cddb254-7e0e-5fc9-a700-cebea4a9911e,9604425a-09fe-430c-88d1-68ec5317c264,,UNCLASS,unclassified,458950,original_unclassified
2ce08b7a-00f6-5d31-8e8d-6b44b0ab2e9f,caeafa98-ecce-4088-bd07-1d25e91404b6,,UNCLASS,unclassified,1241048,original_unclassified
2ce0ea1a-8400-5203-8a8a-991f4b20f14d,69029594-d706-48d1-a91a-c97a70fb3377,,UNCLASS,unclassified,3811647,original_unclassified
2ce2f2ef-51f0-56a3-b084-4306c6d2573a,c8a1f16c-efc9-4dab-9225-267c70acc96b,,UNCLASS,unclassified,-10888487,original_unclassified
2ceac249-3c2d-587f-8149-eba3eccb287c,3e7b368d-3210-4293-af84-1dc6d8fe7032,,UNCLASS,unclassified,-1350929,original_unclassified
2cecbc4b-4249-55ab-a841-80cea7df3d72,a6f33fd3-bbd7-401b-83c3-68edc1c6b347,,UNCLASS,unclassified,-3455156,original_unclassified
2cee24d8-2d76-56b2-ba1b-54b5b2a2ce67,d6769896-dbf9-4dbd-a196-42ff912598ce,,UNCLASS,unclassified,-3670103,original_unclassified
2cf1efaf-58c7-5876-a893-7a49a8a9d308,5cf555e4-59ea-4244-b0a9-8c6a6f5a56e5,,UNCLASS,unclassified,-1917213,original_unclassified
2cf80894-bb0d-5a14-ab8e-68cd99a641b1,ee75fa1e-ac7e-4629-bd15-de8d7e1c1385,,UNCLASS,unclassified,3524462,original_unclassified
2cfa1874-695e-541e-996f-52291653a85c,d04e191e-9703-4cee-bf8a-15b2fdc15878,,UNCLASS,unclassified,-260166,original_unclassified
2cfdaf4a-16d2-53a3-ae0f-c3cbf2934a01,b73e37ea-0f2d-4e07-a4d2-5945b4bbfd95,,UNCLASS,unclassified,-1010610,original_unclassified
2d0010ea-ee5b-5647-8abb-7b67e9b47966,c160a62a-95e9-440f-be86-3f7a14cf4721,,UNCLASS,unclassified,-3817753,original_unclassified
2d06199a-c10a-5d40-8e98-037cb558a9c8,39cc2237-f03b-457f-ac97-faf0d996f356,,UNCLASS,unclassified,1968096,original_unclassified
2d087ea1-57d5-58ba-864e-f47633fcba7d,08e0092f-165a-47d9-b885-4e0466b1f43e,,UNCLASS,unclassified,4405138,original_unclassified
2d13042d-95d7-58c7-9f16-2d84ae549c71,6111e575-f14e-466b-baa1-8916ca4532a8,,UNCLASS,unclassified,-30537675,original_unclassified
2d140afd-9886-58f2-85de-6440f238e496,3aac6283-0e23-4fc0-b0ad-2a25e62548fc,,UNCLASS,unclassified,3381999,original_unclassified
2d142514-8027-50a8-94d0-54d87d015726,df9274f5-1117-4fe4-b685-366759a97151,,UNCLASS,unclassified,3737891,original_unclassified
2d1c6ec5-6753-5ca8-9347-d8a81228d9ac,46f632b4-b7cd-4e9b-9088-6c2a2ba5510d,,UNCLASS,unclassified,-305660,original_unclassified
2d1ca3e8-1f79-5fb8-94f9-e57a50bc660e,a3d31a58-5f9e-46e0-97f3-f274546efb9a,,UNCLASS,unclassified,-1383065,original_unclassified
2d1d4c5c-da0e-5a10-928a-86424843c19a,c868f0f5-e369-405c-a2d1-53545db8dea7,,UNCLASS,unclassified,-2342040,original_unclassified
2d1daa52-a4c4-52c5-a129-e6328c483cf0,280ce600-0111-4d9d-9df0-9b8e099ad444,,UNCLASS,unclassified,-49524397,original_unclassified
2d1f55bb-7db7-5c20-a42b-dac8b7ada4fa,14564c9b-ccc8-449b-8a24-26dc71103ab7,,UNCLASS,unclassified,10912255,original_unclassified
2d215947-5f7e-58f0-aa36-936f5269dca2,c1183a17-f87b-4c20-8444-81a7be62db4c,,UNCLASS,unclassified,1892547,original_unclassified
2d22908a-7ae4-5d7e-bee0-54347b9b39aa,28107456-fe7d-42b0-81aa-9a1fd0cdaea6,,UNCLASS,unclassified,-3758847,original_unclassified
2d257c8d-e390-5edb-afef-02155baaf965,ec3d4095-b72d-4dc8-837c-7f40b499d8ac,,UNCLASS,unclassified,2277168,original_unclassified
2d284acf-6de5-5fb3-924d-2d018eb52a7d,2f7a162e-49ae-43ac-80b1-507e98c9d7d7,,UNCLASS,unclassified,-3860321,original_unclassified
2d2864b9-c239-5abe-aa39-08d01fe56baf,01b53d7f-d812-43b6-b66c-c218bf20bcc9,,UNCLASS,unclassified,46037,original_unclassified
2d28984b-755e-5363-b9c5-77ef2b003220,1d9e2aff-b827-4da4-9ba6-cf9d602a0579,,UNCLASS,unclassified,4019058,original_unclassified
2d2f7c12-d14b-57a3-bc37-774108247533,2548f52f-43a4-47de-8c11-7073c342d47a,,UNCLASS,unclassified,4348073,original_unclassified
2d34789c-a954-5ca9-8cc0-8c75347adace,1f815149-ae40-4292-be2c-bec04638ad9e,,UNCLASS,unclassified,2284835,original_unclassified
2d34ca2f-8a3d-59ab-889f-2745938ef720,d2797f47-0834-4a09-80c5-224f398520a7,,UNCLASS,unclassified,-8748946,original_unclassified
2d35fa17-d9c0-5722-b266-8fdd2052788d,2d03ceaa-93af-43dc-9148-085e1c18c3f3,,UNCLASS,unclassified,-3702341,original_unclassified
2d45f0da-2489-5231-a7f1-dd24f33c84e3,d70c1dd6-0950-438d-97c5-8563dfd2221f,b27be532-f849-53e0-b298-6c23a1f29e92,SERV,vendor_payment,-1082142,synthetic_extension_v1
2d48aa06-a4e5-5f9c-8d1b-f30483083e7e,1f4bca0c-ba8e-412f-9679-2d91a75a2003,,UNCLASS,unclassified,4719283,original_unclassified
2d4946d4-da82-5780-9d85-f14fd392ec05,163e1630-117d-42ea-8c43-bd9d16a784b8,,UNCLASS,unclassified,1855361,original_unclassified
2d4cf95e-5986-5a5b-804c-fd6ac9adf687,17118d24-42bd-436a-99dc-3fe2416cd27d,,UNCLASS,unclassified,-38142113,original_unclassified
2d5a0d95-cfc1-555f-ba07-a2589cef13c4,e36fce76-d2d9-452d-a488-042b38447353,,UNCLASS,unclassified,-1581883,original_unclassified
2d5f50a3-3163-5f33-8e5a-7fa764d7d540,9f7c7aa1-2b9a-48f6-9b1d-302a133b6291,,UNCLASS,unclassified,1157298,original_unclassified
2d65b786-7593-5c65-aede-a48f91bb0ab1,5ec682ca-26a7-4cab-8c11-56e1fc193395,,UNCLASS,unclassified,-4489055,original_unclassified
2d65e349-7a0a-57af-9951-f6ae06bb90c8,c61a81d1-6168-4dd8-b178-b9c28a323e70,,UNCLASS,unclassified,2403660,original_unclassified
2d6c277c-0892-5ce2-8eb1-f8e508151d27,dcd15ca1-6cca-4fd2-9b8d-7cc28b2ef430,,UNCLASS,unclassified,-4435399,original_unclassified
2d6e9311-4553-5493-a100-a4fffcc7a410,8aff7899-ea06-40c6-a0d0-f9fd10081fb0,,UNCLASS,unclassified,32327069,original_unclassified
2d8382a1-df01-5afc-8373-020c4a7fc1c0,bfa31d8e-4aba-4d73-a528-fb62eb505af0,,UNCLASS,unclassified,-1547265,original_unclassified
2d8c6ff2-575d-507f-8cf3-f5bdf479dde8,1aa067ea-4f8a-4107-88be-d3818bfc00e1,8c44d008-53f7-596a-b199-37f3269feea3,UTIL,vendor_payment,-49749126,synthetic_extension_v1
2d8dd28b-3530-5b56-abfc-7a48c7bb6704,b0803ae4-c072-434f-87e9-59cb2035226a,,UNCLASS,unclassified,38624851,original_unclassified
2d8df71a-3bff-54b4-90ca-070f23c26a4a,ff5115d5-ccc8-4d59-aef7-ec33402ce394,481dfbde-f953-5ec7-81b7-1dcc5910cc57,SERV,vendor_payment,-3622401,synthetic_extension_v1
2d8e0dd6-6f2a-5513-9f52-220a3d0565a0,acbef7cd-2ce4-4a62-9db6-babd48a9ff6c,,UNCLASS,unclassified,381930,original_unclassified
2d9d4f1e-44fb-599d-bb7d-5d104a0a85f2,52b7e3a1-cd5a-4d2a-8bc6-ea6f104d1ac7,,UNCLASS,unclassified,-185141,original_unclassified
2da26ab9-4eb8-5d5c-8886-294a256bb0c3,95ffc329-a5a9-45d3-a717-dd7210b7a58a,,UNCLASS,unclassified,2584599,original_unclassified
2dab2d8f-9b9f-5cc0-a633-6e84e51179c4,9806c7da-2549-438b-8412-931f481fba46,,UNCLASS,unclassified,-1768851,original_unclassified
2dae0832-364f-5fb1-a323-45d53aeb16ac,319da691-d40e-492f-ba6c-9d2a18e7afd4,,UNCLASS,unclassified,-1055998,original_unclassified
2daed229-3511-506c-8861-01eb3e8a6c20,e1630e75-8e70-4274-a302-bdad3a8e6467,,UNCLASS,unclassified,5043282,original_unclassified
2daeec63-7091-5a7a-b27e-a7b0e2af1169,6b1fbf35-ac97-41c9-ac0f-375e57b23c78,,UNCLASS,unclassified,-18711549,original_unclassified
2daf1adc-2a02-53c4-a048-90e34f6edbc1,d83eabcf-48c8-4dcd-b05d-3f983aa3e135,,UNCLASS,unclassified,-471012,original_unclassified
2db3dffd-6b9f-549d-83fb-f762a7326d0b,78da10d6-cbdf-4afe-83c2-4bf1781b0585,,UNCLASS,unclassified,21937009,original_unclassified
2db65dcf-00e8-58ee-ad34-416172e8a593,2d16f41f-a271-4530-a264-62be6d4b6672,,UNCLASS,unclassified,46894845,original_unclassified
2db8fe1a-81eb-5dfd-befc-c707e3c3723d,71b39a8d-ced2-4ea5-9d39-8907864e7918,,UNCLASS,unclassified,-2686765,original_unclassified
2dbf2502-7a1a-5c40-96ad-d9596e75bee0,e02b0a5f-748d-420f-ac1b-bee35a6f4b95,,UNCLASS,unclassified,-46112652,original_unclassified
2dbfbe2a-9ae3-5846-ba85-3818e12a289d,79ab907f-602e-4a36-a95e-d8a898b61f15,,UNCLASS,unclassified,-1146064,original_unclassified
2dc0a600-c4a9-5a42-9343-a5065380d13f,ff40458f-3ee6-4c0a-ad95-cc3aa7c703c8,,UNCLASS,unclassified,184040,original_unclassified
2dc43554-4bde-575a-9697-b15f6c20bc72,b45eef45-8b09-4845-bfd3-76eda29901ee,,UNCLASS,unclassified,-4407865,original_unclassified
2dd10656-0e8d-5891-99cd-49922b344a62,e12482f8-970a-4523-acc6-15fbe039df66,,UNCLASS,unclassified,-49791313,original_unclassified
2dd16006-005b-5c17-b1e0-cd2f24331ba5,0a1f4367-7098-46f0-b186-c6f8e1a346b5,,UNCLASS,unclassified,-794278,original_unclassified
2dd18a66-e68b-525a-8491-e2364f6bd067,344751d9-001a-4de8-8685-a97ec70fa338,,UNCLASS,unclassified,3212142,original_unclassified
2dd3b9a6-8543-59b5-9ca5-1d20936c8d87,468e3618-02a5-4590-bcf0-a5564a2efadb,,UNCLASS,unclassified,-4782679,original_unclassified
2de2bcc5-76b2-56f6-8b53-99e5d2ac7511,7e8a6087-9d30-4dea-b214-cd108603274f,,UNCLASS,unclassified,4932913,original_unclassified
2de35554-0be5-54d1-a641-8e55b14288d4,9f0de63a-e550-4f5d-9266-21b7ea46a5ab,,UNCLASS,unclassified,-16845313,original_unclassified
2de54529-bc14-5a67-af58-2c7040b116f2,720887dd-4fce-4f2b-8f4c-679ebcf4c985,,UNCLASS,unclassified,9339354,original_unclassified
2de7efda-72b4-5fe4-8604-4ff543a184a3,2dd71354-ae6c-44e9-afc2-a311c328e85c,,UNCLASS,unclassified,-3009414,original_unclassified
2de874f6-b5e4-5a09-ab6e-8fd700083093,57a8d6de-a6e6-44c5-8b69-c26362798941,,UNCLASS,unclassified,-1299195,original_unclassified
2deb6d5f-2583-53f3-94f1-e6291622f5b4,6f8338db-6d4d-4e8c-8e6d-0956223a3ebb,,UNCLASS,unclassified,-2518975,original_unclassified
2debb8ac-ff98-5138-b134-7610072da401,22564d65-7efc-447d-96b8-706c7cac3315,,UNCLASS,unclassified,24259367,original_unclassified
2dece5cf-8915-5854-a22e-c1e8133eddd8,d0e575ca-0141-441e-8e5c-7029d5254c87,,UNCLASS,unclassified,-1282473,original_unclassified
2dece68f-a9ee-5cd1-a11a-d36386510bfb,699b5a07-0469-43ba-b218-9c20da7666fe,,UNCLASS,unclassified,4515146,original_unclassified
2deeb7f2-4269-54b7-8f2e-b9e48c1391f1,3a83f232-dfe3-4be7-b446-e002fae68a64,,UNCLASS,unclassified,2593589,original_unclassified
2def7174-17f3-5a4c-8653-e602d74f59d3,bfad959f-426a-43bd-8740-5ac42aacc76a,,UNCLASS,unclassified,-3113026,original_unclassified
2df34e12-ee4c-5142-a15f-6fdff9323ffa,8ec4075d-63ef-4533-84d5-76094e59adb7,,UNCLASS,unclassified,4141342,original_unclassified
2df4946f-a1f9-50ae-8b33-692965128c20,ba3aa4fb-81e1-4843-a0c1-97b3120e6ff2,,UNCLASS,unclassified,-2393019,original_unclassified
2df78a26-de1c-5182-bb83-b3a860a0846e,86f161b0-2fee-4bae-b8e0-a97e7d5203ac,,UNCLASS,unclassified,3137773,original_unclassified
2df7e9fd-88ef-5074-a181-4747e544a11a,026df742-2d6e-49d9-9840-7292e0813d3f,,UNCLASS,unclassified,4584585,original_unclassified
2dfd45e7-4305-5e5a-aa9e-3740f451a7d5,3f58f592-42a0-464d-b759-3bbe8497e14b,,UNCLASS,unclassified,-1593086,original_unclassified
2dfd98e1-4b21-55b7-9654-acdc3b1f776d,d06bdf4d-095a-4fd2-9cee-21562f6e3d10,,UNCLASS,unclassified,1061575,original_unclassified
2e010ab7-ecd3-5653-b64e-47337e3515a2,a7c35747-fbb0-4829-806d-92e7903e1099,,UNCLASS,unclassified,-24066838,original_unclassified
2e0423fe-1c7e-5acc-9d9d-eefd9a0b7c8d,f3165912-4ee2-4e34-8d02-f1cc620a0362,,UNCLASS,unclassified,-25518215,original_unclassified
2e04a148-c5ea-5a1e-b5df-71d4002b845c,7efa0293-df93-4844-bc38-a7f20b7c47f3,,UNCLASS,unclassified,3040281,original_unclassified
2e05e293-d392-577c-ab13-28bbbb0fb84f,8b1d0c6f-2a92-41b6-bb4d-406912bcf337,,UNCLASS,unclassified,36174066,original_unclassified
2e075652-aa76-5b61-b017-69689856a5d0,ebefb0db-2cf4-4e2c-a8c8-3e6992e6c4af,,UNCLASS,unclassified,3745795,original_unclassified
2e115766-c8ea-578d-88d0-18d3d99fc52a,28f44c3c-b894-4831-932d-ed643e94668b,,UNCLASS,unclassified,9448381,original_unclassified
2e1680ea-fe62-57a0-aff9-83c628b5eb03,313d28ee-5391-46c7-bf0d-ce020922777c,,UNCLASS,unclassified,1821230,original_unclassified
2e1c2494-ef89-5acc-b5b5-9e974e6789af,a269b083-cdf2-44da-8ec1-cbce72656f5d,,UNCLASS,unclassified,803586,original_unclassified
2e22c417-06c3-5126-a405-3820729a0f8c,fd067f84-9c7d-4adf-8359-d12c6cb6a538,,UNCLASS,unclassified,1185808,original_unclassified
2e2339c6-faff-5bfc-89ae-8b45a2edb628,55d2166b-d8f8-405e-871f-8f8d65d8e66a,,UNCLASS,unclassified,4182013,original_unclassified
2e26a945-281a-530d-b2a1-bc67695aa499,41517dca-1366-46bb-a8fc-f18779f8eb3e,,UNCLASS,unclassified,-481021,original_unclassified
2e2772ca-45e6-5d9b-94f7-54fe852d3c8b,8afae91a-87b0-468f-b2bd-29bd46ca39cb,,UNCLASS,unclassified,2483466,original_unclassified
2e2a30fc-6c5f-517c-8793-be93313a2d28,8df14e8c-a650-4a10-ba4f-ec6f9ea1b714,,UNCLASS,unclassified,-29511243,original_unclassified
2e2e7057-1164-59f5-942e-fca1babc3669,58a930b1-12a6-4b98-ae96-dde4c289409c,,UNCLASS,unclassified,-2797844,original_unclassified
2e34ec89-1e0f-580e-b4d4-9eb27ad466ea,5174b79a-2e3d-4f3b-ae39-8b26c6753a2d,,UNCLASS,unclassified,-3421029,original_unclassified
2e3705c8-8e5e-5e39-91af-29053a1e0277,9f3ec52f-005d-458c-b39e-e9ea0570c781,,UNCLASS,unclassified,-3478439,original_unclassified
2e394127-b3d1-5c6e-b497-43cf61b81857,e47b401d-3ced-46da-9e45-4dd457a5df75,,UNCLASS,unclassified,28480210,original_unclassified
2e3af7a9-3939-5076-9412-1bf34c788297,913cc7fc-8d61-4bf4-8a0f-ba5459ae1148,,UNCLASS,unclassified,-4540764,original_unclassified
2e3b3dba-1b4f-5cae-8df3-598aca4ea7a6,6e29fe18-50fc-475e-95a7-e46954b09428,,UNCLASS,unclassified,4893089,original_unclassified
2e3fe287-e270-52c3-8e4f-05d17f3dc4db,452fe71d-9341-4092-b84c-c9f65b1d4758,,UNCLASS,unclassified,-3122895,original_unclassified
2e41a914-745b-599e-ac6c-eb3650842943,237a51dd-026d-5ef4-b4da-89aec0bf5891,8f88c1b0-076b-5795-b71d-b486d2344bf6,SERV,vendor_payment,-400000,synthetic_extension_v1
2e422d5c-61b7-5412-92b4-5f2c77351837,ff230cff-5600-4e1c-86bb-9e384a27cc73,,UNCLASS,unclassified,-29266,original_unclassified
2e44946e-0acf-55eb-966b-9e9e57597da5,48ac3a64-65ca-4220-a79a-7c2dbc5e75f8,,UNCLASS,unclassified,2347226,original_unclassified
2e45d50a-a2d8-5b76-af18-988e7a509664,0e37e4e5-4e23-4825-847a-ff3569fdcf3c,,UNCLASS,unclassified,-4237098,original_unclassified
2e45f3e5-61b6-51c0-8b7c-f2333542276e,f984d484-82a9-46c0-aa7c-14200dd1c6a1,,UNCLASS,unclassified,3943406,original_unclassified
2e526c14-b7b9-59f4-b478-24ffc5c75423,6378b425-92da-4333-b0d9-fdb30585e7bb,,UNCLASS,unclassified,33653021,original_unclassified
2e53b3ef-d158-5f96-ac75-cb809760a2a5,a2cc215f-3409-4915-a907-ea632dae26f0,,UNCLASS,unclassified,-2661253,original_unclassified
2e54aa1c-1e0d-5c0e-9427-40174c9e34c9,40b35ae4-c31f-4ee6-9602-20075ba4c9d9,,UNCLASS,unclassified,32503770,original_unclassified
2e55228b-1b37-5aa9-936f-be626dfc30a2,91f1c64e-4413-4361-a40a-9daf32980f9a,,UNCLASS,unclassified,38784617,original_unclassified
2e563494-a70b-594f-9186-20d57bf0dcae,b1420933-28ef-47df-84f5-d0da1fd7a960,,UNCLASS,unclassified,-2051601,original_unclassified
2e56a2a2-7243-5840-97d6-4c18490feda1,265d10be-4929-4959-b7bd-29ffdf88252c,,UNCLASS,unclassified,-3214320,original_unclassified
2e72f3c9-2fbc-568b-a086-dc72eb6963fd,86f6f333-ff33-4c2b-a2ee-19f9a6e51747,,UNCLASS,unclassified,4191781,original_unclassified
2e7333da-c01b-527d-b038-4c18db1047ea,95b0c7e1-b047-4e03-b092-c835c553ef5b,77167ec3-e35c-5dae-88bc-e1a85debe453,SUP,vendor_payment,-468717,synthetic_extension_v1
2e76eb2a-d820-5a2f-98e9-a333963da3a9,bdb781b5-d584-4e87-b7a7-c4897fb627af,,UNCLASS,unclassified,-2322185,original_unclassified
2e7df78e-5901-5fc0-976e-1da0ff9180c8,36deda7b-3c72-473f-8d86-71f24859111c,,UNCLASS,unclassified,11140083,original_unclassified
2e7fef98-2153-5afa-b4bb-9b5136d095df,13e23ec3-ca85-468d-b119-9270bdf60da2,,UNCLASS,unclassified,-30104455,original_unclassified
2e916a4a-8f14-5e08-9f89-711e411f29d2,652f129a-a527-4966-97c1-e4984796ab31,,UNCLASS,unclassified,-4025886,original_unclassified
2e95dad3-e3b6-513f-a2d1-fac41141be34,bd315d8c-6f44-4318-bb9e-dcf4e7d4b1e4,,UNCLASS,unclassified,-4136036,original_unclassified
2e99de4d-c31f-5b32-acb7-f86d456d085d,0de15aae-19b6-42a8-83b7-c4612f9a1aab,,UNCLASS,unclassified,-419308,original_unclassified
2e9b2c54-154c-5c6e-9cef-f6de996394b7,9474e98a-87dc-438c-ac6a-221048262df5,,UNCLASS,unclassified,25020431,original_unclassified
2e9e1799-97d3-5ad8-8519-a2b5922c2261,456b7612-f0cf-4389-a373-579af613f156,20ba8481-4838-57a8-85c4-600e334e994d,SUP,vendor_payment,-1214717,synthetic_extension_v1
2e9f1d32-5d1c-51f2-bf6d-58adb207b2bf,c47046cf-bc89-45e7-abd3-c51fe01bf933,,UNCLASS,unclassified,-49078580,original_unclassified
2ea3bd31-64d1-5baa-89da-295e3a60360f,a0851ae6-ce96-4c4e-816d-293c80658898,,UNCLASS,unclassified,-2506872,original_unclassified
2eaa3043-d6ee-5e33-90ca-91390a11da96,2f597db2-311c-4676-87dc-fc4d645addc2,,UNCLASS,unclassified,2285813,original_unclassified
2eaf4cea-b688-59f2-bb34-06665a9e662f,d7e6bd45-8cf6-466f-9899-926b6bfaea69,,UNCLASS,unclassified,-44539479,original_unclassified
2eb2500b-29f3-556c-bccf-99fd0707ee29,1d95902d-df9f-4641-a0fe-2229a4f020d0,,UNCLASS,unclassified,-2146286,original_unclassified
2eb52baa-ea99-55c2-b6c2-8e849d0ece7b,2697172f-5050-412e-b515-7de2b93c36db,,UNCLASS,unclassified,6191454,original_unclassified
2eb675fc-3fc9-5c48-81d5-57c4dc4944eb,ee2910ac-0c6f-4dc7-aa12-806684d3a493,,UNCLASS,unclassified,-398313,original_unclassified
2eb847c0-6b91-5f48-a5ed-a8155faf56e3,20a53c20-8752-4edd-81e7-c61edebe13db,,UNCLASS,unclassified,-449451344,original_unclassified
2ebd738c-3575-596d-b386-bcafb684f91d,397b93bb-5879-49b7-b6f6-42980f173ee4,,UNCLASS,unclassified,-2764839,original_unclassified
2ec5d2db-5530-5832-8446-4534e57fca4d,67039c70-9b5c-4eac-aefa-793f9dc3ab85,,UNCLASS,unclassified,-1837128,original_unclassified
2ec7ef5b-5a38-543c-b9ff-ce9590706af1,7231484d-8f27-4ea3-a654-f62d611fc3f8,,UNCLASS,unclassified,33876871,original_unclassified
2ecc6654-2cf1-5f75-997c-317ce651f1a9,cd484cc6-6102-40e5-84d3-8fdcb9840207,,UNCLASS,unclassified,2168515,original_unclassified
2ed0aac1-8ffd-5b74-8a13-7c669b45b0c1,0e7217d1-5ae4-420a-a7c8-0109a744d44e,,UNCLASS,unclassified,-424730012,original_unclassified
2ed20f5f-92a3-55d8-8b20-7cb59e38c288,7c8ec4e5-e21e-4ea1-9484-ed47873d0456,,UNCLASS,unclassified,4541475,original_unclassified
2ed29485-3844-5cbe-bbd6-71b16c941990,78a932ce-aa74-4c24-b471-28f38181dd60,,UNCLASS,unclassified,-4417425,original_unclassified
2ed3b01f-45b5-5e52-849b-4e278cc3a8ad,967614c8-5839-4b44-bbd9-79ad2e6ef301,,UNCLASS,unclassified,2966265,original_unclassified
2ed61339-e1fa-5db9-bf92-ec6d3d4d6211,30fe0a71-1a7b-4b96-ac8a-f1a5052af555,,UNCLASS,unclassified,-1234004,original_unclassified
2ed70063-339c-5989-929a-caef1db6bdda,6db07867-acc7-4d64-8714-897fe2ee6290,,UNCLASS,unclassified,2262560,original_unclassified
2ed943ac-5ebe-597f-8484-56ad9d03fbb0,53001dd6-04d8-43cc-ac4d-910e49498060,,UNCLASS,unclassified,-392194172,original_unclassified
2ed9c28c-c27f-5106-9f93-f6f3e11464ae,446ce679-2791-4eeb-bbc1-bd6fe7b2b523,,UNCLASS,unclassified,44926070,original_unclassified
2eda450d-2767-5243-8494-5b0891e0b6e2,271a0b0f-5771-47ec-921a-e0b33083adf4,,UNCLASS,unclassified,-1424077,original_unclassified
2eda5429-58be-52b5-9fb3-924ca981d017,0b0abf3a-16fe-43c1-a047-1bde3c6d500b,,UNCLASS,unclassified,-1708874,original_unclassified
2edbb7bb-b731-5a64-bbc4-9ec006da10a2,2242b583-7935-414f-89a3-a015c83fc725,,UNCLASS,unclassified,-27645927,original_unclassified
2edd2dfb-804b-54c6-a28c-8dabb9c2cd3c,8ceb0780-3285-4cf2-a4c7-d09b18591c1b,,UNCLASS,unclassified,2753334,original_unclassified
2edf12dc-66a8-58ac-b535-5680d33b56d7,040fbc08-14a1-411c-aba1-b251b11cf699,,UNCLASS,unclassified,-49561222,original_unclassified
