match_id,case_id,entry_id,transaction_id,amount_minor
5730130e-94b9-506e-b122-18a3cb879925,REC-LEGACY-0021,LED-LEGACY-0021,0a7ba1b1-c9a3-45f1-9978-54786a9564db,1406322
586114d5-14c7-52b4-a3de-c118ac7a2dd9,REC-LEGACY-0440,LED-LEGACY-0440,e17b2321-e487-4a51-9182-f813f89f6af4,4930008
58cfb832-7620-5d04-aa49-537868e65e7d,REC-LEGACY-0189,LED-LEGACY-0189,60ca08ae-26dc-475f-9aec-17447a5585df,2455010
59e95d40-b748-522b-a9dd-a93118679ab4,REC-LEGACY-0477,LED-LEGACY-0477,f40da0a2-fe18-4910-85e5-100c676a7530,195371
5a65da1e-7640-597b-a1e4-26bf6be243b8,REC-LEGACY-0162,LED-LEGACY-0162,532e567b-2411-4a97-8205-890792b8211c,23986401
5aa67fcf-c713-5f59-9218-b527d9d312e1,REC-LEGACY-0251,LED-LEGACY-0251,808ec45e-2064-4d63-97e9-d061ef3c79e0,1383171
5ac1710e-e65a-5e55-b38a-33d90e00126d,REC-LEGACY-0141,LED-LEGACY-0141,48857d57-622d-493f-b643-f79f720e9f73,3757168
5ad96c1f-e263-53e8-91ae-b25a768f1c5d,REC-LEGACY-0075,LED-LEGACY-0075,262a1eb0-8c60-45b8-a587-258c8f3072c7,2493552
5b41781c-2ff7-5322-bdd6-9dfbc16e1cbc,REC-LEGACY-0281,LED-LEGACY-0281,8fab5558-97d8-44a6-aebf-001fae8d18af,2055829
5b5a6c11-0be0-5f95-ad89-3e36f5519987,REC-LEGACY-0222,LED-LEGACY-0222,71e21e72-b148-4f1b-938c-5c8134df4a19,4135744
5bed4472-0932-5ade-a5d6-bb46acd4c072,REC-LEGACY-0218,LED-LEGACY-0218,6fe6f2e6-415a-420b-897e-b7267fa4fb27,476068
5bfb91d0-a6e8-5eea-8766-3acb891ec4f0,REC-LEGACY-0134,LED-LEGACY-0134,44fbf3e0-91ea-46b3-b957-a12f665ee491,2358062
5d33e133-7c5a-5a31-92ed-1ef4375d49fb,REC-LEGACY-0041,LED-LEGACY-0041,143a84cc-8bd0-49b9-a566-4b55b81807e4,3144303
5d577f30-8dbe-5070-a16a-3399ed2a2d37,REC-LEGACY-0297,LED-LEGACY-0297,990d8144-d774-4ef2-a76b-b5d03eb62d83,36601677
5db1b274-113e-5ded-998e-cc6197eeee5f,REC-LEGACY-0167,LED-LEGACY-0167,55f9d6c1-d0d1-41e4-90a6-99414d6e1875,39116273
5de739e9-7037-5867-8592-dbeaf0cfd541,REC-LEGACY-0296,LED-LEGACY-0296,987f11a2-8de0-4790-b3c7-884f5a75105c,2470999
5e13ade8-2024-5874-b55e-a7aa4621f489,REC-CLOUD-HISTORY-3,LED-CLOUD-HISTORY-3,626222d8-79c9-5acf-9503-a00b551f1a9c,100000
5e4ec7b4-15d0-5cc7-8c1b-73cbfa2d7bad,REC-LEGACY-0416,LED-LEGACY-0416,d5b7b07b-509e-4673-9210-9fea37e1d9cb,478676
5e8492ad-7c9a-585e-866b-b8c4509381ef,REC-LEGACY-0492,LED-LEGACY-0492,fbcb3136-b53c-44ac-b349-e03939b0f328,4017596
5f926c56-f2f4-5da4-b8bd-e89c4496f321,REC-LEGACY-0393,LED-LEGACY-0393,ca7c09b2-d03f-4b89-8bf6-faa66db5d728,4013426
5f942b45-02c2-5478-94e2-3e2bd6480c30,REC-LEGACY-0159,LED-LEGACY-0159,51a407b4-9319-4553-9381-f375ab1a269f,3029995
60cb1452-77f1-54eb-ab76-f407cf1b4523,REC-LEGACY-0243,LED-LEGACY-0243,7c81ce35-715a-49cf-bef7-169d72090d1d,49533574
616d4a06-79f4-5357-a54c-29d786c20b9c,REC-LEGACY-0375,LED-LEGACY-0375,c065089c-6898-4044-ae90-89916bb2c7e2,4497562
61738cb5-f2c4-522b-903e-51d7f7f859c2,REC-BATCH,LED-BATCH-1,871e44a9-090b-5889-a8b2-945d7832e79c,300000
61f4d472-496f-5dfc-9768-0faffcd11c4a,REC-LEGACY-0013,LED-LEGACY-0013,06506558-2f08-40fd-a904-927e455e1e3f,7976951
61fe29b6-2d91-54dd-acb7-a6989173142f,REC-LEGACY-0002,LED-LEGACY-0002,01182640-c462-4fc8-9e45-8de8f10ba983,1129332
620a3535-4b92-57b7-a827-3017e4cf49e0,REC-LEGACY-0431,LED-LEGACY-0431,dcd5afe7-7ba7-44d6-af46-846cf361ab80,707342
6288035b-fbc5-5b99-880b-7832c2f394e4,REC-LEGACY-0312,LED-LEGACY-0312,a0e37321-2103-441f-9b13-b5cd77e3a895,339100
6333d930-e72e-5036-a7fc-7fe57cb09061,REC-LEGACY-0193,LED-LEGACY-0193,62b886cc-1294-4f6e-accb-c645137c3e2b,1710980
6340f7ca-a9ca-53a1-a569-93c6c828638c,REC-SPLIT,LED-SPLIT,61b58652-d27f-5695-9b11-5c0e9649303f,600000
6477ffa7-285a-56fd-af08-165c2d02f69d,REC-LEGACY-0242,LED-LEGACY-0242,7c2e1305-342b-456d-b809-4b6bbd0f7903,38527084
64bb5e29-3e53-53e6-a4a7-2b9e3d3069cd,REC-LEGACY-0150,LED-LEGACY-0150,4d1cb526-7ab7-4228-8baf-95fdc7bb07ca,2010960
6524b3bc-5bfb-53f5-bba1-001aac6e86a6,REC-LEGACY-0460,LED-LEGACY-0460,eaff52f1-7a62-4fec-90e2-05040e69bdf7,3943398
664c8613-3b0a-585a-b645-05d5c2a26e0c,REC-LEGACY-0219,LED-LEGACY-0219,706427f4-c75d-4cb3-9bc2-3d6cbb84fde5,2887132
66a3bf1e-ca35-522a-b590-273589b02ad8,REC-LEGACY-0422,LED-LEGACY-0422,d86fdd2e-fa4c-4d6a-bc55-c7daee9f1318,35165195
66ccaf95-b20f-57ce-aeb3-c124d6dfea8b,REC-LEGACY-0487,LED-LEGACY-0487,f96a3ddb-588d-4c5a-a59b-0c97fb19f95c,4302254
6715aff0-58f3-571e-89d3-5a58efe05db0,REC-LEGACY-0461,LED-LEGACY-0461,eb8331e8-9ced-4105-bbf2-5dcdc2e0dd4c,155376
67cc579f-7cd1-50f4-ac33-b8d2c4022fe7,REC-LEGACY-0439,LED-LEGACY-0439,e0f33dbf-fa83-4cb1-86cf-312f411457ae,3334951
695c76a0-dcba-586b-935e-d458e769d1b7,REC-LEGACY-0213,LED-LEGACY-0213,6cfed784-ec04-466c-b70f-50109d5bd786,2227006
6a0d28ca-afb7-56d1-a7e2-96ce8321cc0f,REC-LEGACY-0052,LED-LEGACY-0052,1a060fa3-7185-49bf-9657-fdef26bd43d7,75735
6a65e1d0-d91e-526a-a3a3-6bd300af59d1,REC-LEGACY-0011,LED-LEGACY-0011,0561e53e-09be-41e4-b218-5684c985a261,49886607
6a6a3f3c-b229-5bc1-868c-df526de98fe6,REC-LEGACY-0467,LED-LEGACY-0467,ee9f820a-7185-4070-9122-f365ffea38e1,3267551
6a75fd37-89fc-52d7-a73b-eca615b51320,REC-LEGACY-0252,LED-LEGACY-0252,81066e53-502a-4e90-a88f-ca8ce69b2943,22167699
6ade0685-d97c-5e60-949f-32b41cb812f0,REC-LEGACY-0276,LED-LEGACY-0276,8d425f9f-60ac-4c88-924a-d702b96a510b,3494503
6b7f7970-b299-58a0-8b9b-46919568ea2f,REC-LEGACY-0255,LED-LEGACY-0255,82a5a8d2-0988-4089-973d-0bd2eac0eacc,401641
6ba3eaf4-a872-55e2-a17c-1c9cd6788515,REC-LEGACY-0400,LED-LEGACY-0400,ce2a940c-2a48-4bdc-a8af-884d71e7e7c0,4959242
6c659f2f-2590-5d4d-8294-61db4ebecde3,REC-LEGACY-0046,LED-LEGACY-0046,16c42890-f93c-4f24-be44-c3b668d3632e,39425761
6c743d1f-cbe3-5353-bf3f-f0e36e642929,REC-LEGACY-0184,LED-LEGACY-0184,5ea16cf1-c169-4c18-913e-48f8c1d76b99,42988513
6d5dfc78-3f4c-505f-ae9d-6f4517e9c0e5,REC-INSTALLMENT-1,LED-INSTALLMENT-1,237a51dd-026d-5ef4-b4da-89aec0bf5891,400000
6d80a993-046f-52db-991b-b4d18a0ba08d,REC-LEGACY-0463,LED-LEGACY-0463,ec8de0d6-2ff3-4f4d-9d79-ac1e1d2e91f2,45643267
6e44b4dc-a888-5fe4-8eab-2754e786104b,REC-LEGACY-0275,LED-LEGACY-0275,8cd4468b-888f-4c09-9bd5-30b0a7f917d6,10596841
6e748c81-3160-57a4-8cfe-752b65c3da0a,REC-LEGACY-0262,LED-LEGACY-0262,85fb0353-d131-4d96-b156-293e5f2b4862,38268739
6e7bb9c9-ad84-5539-8d61-bd17611a2a81,REC-LEGACY-0211,LED-LEGACY-0211,6c383727-71e0-4481-baa2-e9e79413bec3,48169581
6e94d548-7ffe-5a4e-89eb-67b92ba7a37e,REC-LEGACY-0418,LED-LEGACY-0418,d6b016e0-e76e-4b13-ac1f-689bd4a7efd9,88568104
6f0cc8a2-1187-5001-8a3f-5e4f49f606ba,REC-LEGACY-0094,LED-LEGACY-0094,2f499dea-c5c6-4cf9-829e-bfcf2ed0f7b9,45863535
6f0ced39-9783-5cca-a7f8-49c6fd0575e1,REC-LEGACY-0270,LED-LEGACY-0270,8a0b8632-58e4-4d98-840e-631d43f829ed,15749046
6f314c8d-4cca-58d4-a182-fe998226f208,REC-LEGACY-0049,LED-LEGACY-0049,18a5680b-2e45-4e8d-834e-becc350b7b87,2985166
6f9bbf68-b7ed-5859-a3a9-5eca444efef8,REC-LEGACY-0118,LED-LEGACY-0118,3cd4cf1b-60da-49a9-abbd-bd3cf1aa9a42,46046314
6fb857c2-ee65-5343-89fe-9009d76b88a1,REC-LEGACY-0121,LED-LEGACY-0121,3e769297-8038-4ad1-b43c-bb2cab311bb5,153256
6fffd352-4e44-5204-b4ad-87dc4bf76405,REC-LEGACY-0144,LED-LEGACY-0144,4a2e2182-e15e-419e-b0da-5691b7ca7bd6,45403152
7015eea2-234a-52e2-a025-94bdc04a5880,REC-LEGACY-0080,LED-LEGACY-0080,28820224-53e9-4088-9850-bd6d5f32d2d6,2863613
7035e943-6936-5ead-8678-be5770fba08f,REC-LEGACY-0179,LED-LEGACY-0179,5bb428ad-5036-4656-9486-6ddaf6d17ddd,2166613
70827439-7967-5025-98ee-0f9e47fbfaa9,REC-LEGACY-0245,LED-LEGACY-0245,7db424b9-d536-4b40-91f3-2d72664a1f1a,47457274
70aa9626-479d-58fd-99fb-9cac33a38238,REC-LAST-DAY,LED-LAST-DAY,0b87dbfc-ac1b-5cf0-bdb5-ef31bc93a174,20000
71570fec-867d-556c-a9e9-1d6c99ed4eb9,REC-LEGACY-0323,LED-LEGACY-0323,a613ef15-ece1-470c-b8af-be34a3ec22e9,15170872
7243e0c5-637b-5c24-b680-d74220c9fc67,REC-LEGACY-0302,LED-LEGACY-0302,9bdc5a4c-7c32-4934-a86b-d1784de21b94,3518401
72811d12-b0e5-5a5c-8e5c-40ebbf87c7fb,REC-LEGACY-0365,LED-LEGACY-0365,bba23832-2a28-4872-a449-66db5a310b3e,2620530
74c27a23-6f83-55ab-93bd-d9d62154fb56,REC-LEGACY-0471,LED-LEGACY-0471,f065bfd3-a225-4580-9cf4-724273b259a5,3924043
75645ecb-7c96-51a0-8507-914b95e6af11,REC-LEGACY-0426,LED-LEGACY-0426,da6f6106-6954-479a-820b-af22994d26d4,3446103
7583968f-4a69-58de-9cf5-70608ff3a469,REC-LEGACY-0384,LED-LEGACY-0384,c5886bbc-6931-4ab7-abac-c7c40905595e,4266924
75fdbfb1-82f7-57b1-84e9-f9c7695b899a,REC-LEGACY-0153,LED-LEGACY-0153,4eb58cea-3865-4027-8c3e-eeafd3f801d6,18522748
76435343-b9fb-5379-b791-71cc13414c1a,REC-LEGACY-0031,LED-LEGACY-0031,0f027711-c07a-400d-b820-55024e580df0,2106327
766fc21a-0d8f-5986-a099-85a5d7ec2fa2,REC-LEGACY-0397,LED-LEGACY-0397,ccc4e1b9-883f-430b-b27b-2fcef7eaafe4,3290053
786d630a-55a2-5b8a-9cde-331c2b51ccaa,REC-LEGACY-0036,LED-LEGACY-0036,11da0b6f-ce13-4255-bcb3-1198f1fcc15c,42736831
78e61cbf-6eb5-50db-8b91-deb91c718329,REC-LEGACY-0186,LED-LEGACY-0186,5f618324-087f-4648-8906-1c6566386965,3506614
795be180-3fa7-536e-b97d-ac0e5e032eab,REC-LEGACY-0454,LED-LEGACY-0454,e8791ac4-e748-4d8f-8c48-5478d635eea3,5014808
79c69939-36ce-5886-8fc2-9e6187b6939e,REC-LEGACY-0124,LED-LEGACY-0124,4016411d-1e98-4be1-83fd-060fe92aefc1,35662303
79cb977b-c86c-5d7e-a2f3-347e0ebb9b23,REC-THRESHOLD-EQUAL,LED-THRESHOLD-EQUAL,8271b49a-a81c-5f18-8289-d58fdf76764e,5000000
7bb1b562-3d48-5fd6-9351-007bd6a05ecf,REC-EXACT,LED-EXACT,9a27e7b5-1cf3-5a58-8079-fec1365271d8,1000000
7c24ce70-5a65-5934-b9b5-732bba7c35df,REC-LEGACY-0239,LED-LEGACY-0239,7ad9ead3-548e-4d1c-8e04-6f44a01295fd,4255973
7d4f0c3f-ca24-5c5a-9051-ba7048b05dfc,REC-LEGACY-0468,LED-LEGACY-0468,ef3b3ff6-4a09-43c3-99c0-c905fd8121aa,13006466
7d8c4be4-fdb2-55f0-b51f-9b5a6767b4cc,REC-LEGACY-0148,LED-LEGACY-0148,4c46de66-c20e-481d-9134-0d1b2d6a7788,518510
7df337bd-ad1d-5323-b9fc-b911a408c073,REC-LEGACY-0008,LED-LEGACY-0008,03d64b3b-16eb-43ac-8785-427f28281240,3351493
7e425410-567e-5906-92c3-50c49c7ca0df,REC-LEGACY-0282,LED-LEGACY-0282,903ef86a-0689-4a72-a321-d757db7c55b7,2129685
7eb4ff05-762e-51a8-8611-e780800094ff,REC-LEGACY-0171,LED-LEGACY-0171,57e4893a-8d44-4164-8107-63c4bd10be21,2606797
7ed0360c-3f39-5fe0-ac28-93cd5dac8b9a,REC-LEGACY-0187,LED-LEGACY-0187,5fcfd485-8f57-4d55-b3f7-d601a6d344b8,3209686
7f522e5f-e9cd-5d49-bffb-bad53b58a40c,REC-LEGACY-0099,LED-LEGACY-0099,322c5421-57f7-4074-83dd-3472a7d39c2f,4583472
7f7ed634-3032-55fc-8435-3d45b85cadd7,REC-LEGACY-0420,LED-LEGACY-0420,d779c0d8-683b-4ff4-8813-9d5e8f81185e,43533311
80cca451-fd10-5744-8226-7f775855c1fc,REC-LEGACY-0290,LED-LEGACY-0290,94be783a-cd0a-4444-a2cf-7edc2007dac0,2158646
8109cf8a-4d34-5588-b7aa-a381aaea8ed4,REC-LEGACY-0458,LED-LEGACY-0458,ea1be4fc-8685-4e36-ab22-4e46a4913222,647818
820eea33-f555-5691-aa4c-c28e7ccac135,REC-LEGACY-0043,LED-LEGACY-0043,1547291f-176e-4085-9fbe-4650668e451c,1143061
825a41e5-34e3-5acb-b9d6-395950b1b6c1,REC-LEGACY-0407,LED-LEGACY-0407,d17b5efa-b0ce-43c0-800e-5c313d1def5d,4164006
8296ed01-d870-5efc-a8d8-37754fdf0782,REC-LEGACY-0163,LED-LEGACY-0163,53ab379f-d387-43ba-b9d1-901a58c27aec,2145232
8300a92a-581e-51a3-8ea7-d22f92302257,REC-LEGACY-0309,LED-LEGACY-0309,9f75203e-2dbb-488d-9876-21523f758a21,4795448
83ac733b-e868-57af-9f37-aaa88e280cb0,REC-LEGACY-0001,LED-LEGACY-0001,006fc029-d2b8-422a-a8bf-2348fec828b2,3383498
841ab9d0-b7ba-570b-b146-769be3eb9380,REC-LEGACY-0143,LED-LEGACY-0143,4999ec8c-11c4-47d8-b639-0735815f8a59,4878200
8450aab3-2ac7-59d5-8e63-c627f173adad,REC-LEGACY-0133,LED-LEGACY-0133,446480be-8f93-47f8-af54-4cbc616c6b3a,35840294
84bb548a-68a0-52ea-b312-af65c95ff389,REC-LEGACY-0479,LED-LEGACY-0479,f510c570-e41b-4d45-8da3-94ff31fb56c7,3849523
84c1fb46-2da6-5190-a551-2df7c444f71d,REC-LEGACY-0280,LED-LEGACY-0280,8f3f182b-71ad-414d-90bb-eb71289f2735,1459655
86409917-6f9c-5db0-bc37-be1faffd4003,REC-LEGACY-0377,LED-LEGACY-0377,c19ad2da-1fd9-4efe-b27a-7af4a76bd6e7,1082144
8646890a-2f0c-56e2-b0ad-8eb28d64860c,REC-LEGACY-0267,LED-LEGACY-0267,887893a2-c246-4109-abe2-c5625e9c64fa,224465
86e4cd21-4125-5cda-aec0-145efb673975,REC-LEGACY-0014,LED-LEGACY-0014,06db50b1-6839-4437-92a8-b160a6ed7515,3392034
876ebfcc-93be-5bfa-b98e-790eec7ebac1,REC-LEGACY-0390,LED-LEGACY-0390,c9019917-8d92-4d3e-af1e-851bcbc3f1a4,2086493
8771e602-9686-52a6-a8f9-3331488cd280,REC-LEGACY-0295,LED-LEGACY-0295,97aaf921-168d-474b-b271-a393d66623f7,1025732
87b6e7b1-b7af-57de-afbb-cce75b9d0d37,REC-LEGACY-0388,LED-LEGACY-0388,c7d81ab7-1bcc-47dc-bca8-660f6f80637b,3702586
8807ea90-bbe2-5b7f-b104-1d4a8cc3e87e,REC-LEGACY-0244,LED-LEGACY-0244,7d44c06b-f767-4c60-8922-f1a14749f9de,3165166
885ba065-5d04-56b9-8a4e-5ae36eba0c8c,REC-LEGACY-0472,LED-LEGACY-0472,f118b444-6fab-4bd3-8085-39c3a0b4aeb4,11379448
88827dc6-9020-5350-b30a-f5d040f4a3d6,REC-LEGACY-0402,LED-LEGACY-0402,cf338aa4-f8e2-4ecc-b75f-f19912790e98,4418557
88bf308c-5b47-57e2-837a-70e8b6504e6a,REC-LEGACY-0063,LED-LEGACY-0063,20546f41-d6d1-47fe-ada2-0f5a175616e6,15061451
88bfbb4f-12ed-5779-b2c3-83a5e6306801,REC-LEGACY-0287,LED-LEGACY-0287,92e3e114-d8ae-40c6-b2f9-e5a098750f37,806419
890974da-7a78-5bf9-b7ca-7ae48d209ae9,REC-INSTALLMENT-2,LED-INSTALLMENT-2,94d174a8-a215-5e4e-8b57-0db716bf3470,600000
89a0ab8c-2494-59e5-b6a8-ab0d9ded84b3,REC-LEGACY-0424,LED-LEGACY-0424,d971ecf7-3f70-42ea-a2ea-a818a3173588,24813468
89f6e4a7-26cb-5f31-9054-b4391cc16634,REC-LEGACY-0227,LED-LEGACY-0227,745abdc5-13f7-4f9f-929a-68de38aa5a0b,2383119
8a871031-f524-530c-9da9-2adb018a7e8e,REC-LEGACY-0329,LED-LEGACY-0329,a8c3977d-76ea-4223-8569-35e5a2c2481e,33218902
8a8fe03c-624d-5ba0-b032-9e9ebf4b91dd,REC-LEGACY-0217,LED-LEGACY-0217,6f4b74a9-cdd0-4848-b27f-70bdb6198ae6,3505819
8c025e09-1e25-5260-a641-aa64a95f0f8c,REC-LEGACY-0427,LED-LEGACY-0427,dac59079-4035-49d8-a544-49b453599815,449052
8d584121-41b7-5e0a-979d-242aca6ce1ef,REC-LEGACY-0009,LED-LEGACY-0009,045b3500-5edd-441f-8560-6c8a5c8d0547,1558145
8d623bf5-b251-5d55-aa35-9a1e0a8f6c4e,REC-TIMING,LED-TIMING,8188ba25-a7f8-5f9c-84ea-68a20db1576b,88000
8dc118c7-835d-5cae-8f91-ab6a7bd440a4,REC-LEGACY-0111,LED-LEGACY-0111,3932316b-19d0-4ddf-a68c-37eb4d745e53,5227312
8de0d2a1-63ab-51d0-afc7-908db21873f5,REC-LEGACY-0289,LED-LEGACY-0289,942970c6-3cad-4cbf-8151-bd9fc2efc0d7,2351417
8df2b898-8378-5e90-b8be-5c1311a108e0,REC-LEGACY-0158,LED-LEGACY-0158,51320c23-a485-4f2c-a601-f2900cad394b,2551120
8e710190-d75e-54aa-8671-589a19c4678b,REC-LEGACY-0191,LED-LEGACY-0191,61a8dc52-888c-475b-82ad-b48dade323c8,10447194
8ee8c243-e0ad-5ebb-baea-b4243e7967f1,REC-LEGACY-0197,LED-LEGACY-0197,64d65300-7d8a-444f-8108-22ff0c167fb0,1541725
8f8e1bac-d010-5a6f-9884-5d32d6b5547c,REC-LEGACY-0230,LED-LEGACY-0230,75e1e554-ecdc-4cb0-ab4e-03ff869be12d,1267093
90633aaa-5386-5f8a-9fed-d88cdf03b71a,REC-LEGACY-0040,LED-LEGACY-0040,13d5d6bf-153a-423b-9c66-feabae521df4,47165231
9073be4d-13b4-505c-9e00-441adfcb48df,REC-LEGACY-0113,LED-LEGACY-0113,3a3a5c54-b30e-4199-ae5b-80aae8ff8481,4906167
91b23c59-eb86-58eb-930f-2bceeef914e3,REC-LEGACY-0097,LED-LEGACY-0097,3131857e-204e-476b-b2a5-6d8ed58601b7,1404487
91c4fc49-c461-560e-bc3d-1b2aa799620a,REC-LEGACY-0337,LED-LEGACY-0337,ad12ca40-67f6-4cca-9d00-9733a078fede,1619946
92b38c58-c2b3-5dca-82aa-a9d9fa8a91bf,REC-LEGACY-0236,LED-LEGACY-0236,7971203e-af82-42d5-b1e7-a8c92045e107,40270173
92c2532a-00c9-52ff-9da3-dbd2fa24aab5,REC-LEGACY-0017,LED-LEGACY-0017,08568f29-ab49-46c4-bb9d-dd42dc4307a9,3357623
93072e01-2292-5b6a-a45b-924517ff8474,REC-CLOUD-HISTORY-1,LED-CLOUD-HISTORY-1,f4259c18-b2f5-5419-ad30-90b3e88e8a8b,100000
930df9af-1a29-5bab-89e3-619e61107240,REC-LEGACY-0195,LED-LEGACY-0195,63cddd1a-9b59-42f8-a71c-94a9d40eac4c,388008
9326b92c-4f90-515a-abaa-855bd84f43a0,REC-LEGACY-0339,LED-LEGACY-0339,adf6229f-d11d-4029-9452-4a1b71d099da,379947
939b3629-97ec-5b16-9f62-a566c170ae00,REC-LEGACY-0025,LED-LEGACY-0025,0c489540-e410-47a7-91e5-fbb3f5be665f,527188
946bb201-28cb-502e-a93f-f20c96c387df,REC-LEGACY-0182,LED-LEGACY-0182,5d6cbf1c-7b7d-4987-ba60-b538320795a9,4205893
94a7c875-ddfb-5396-b969-854313b03fbd,REC-LEGACY-0161,LED-LEGACY-0161,52be57a8-ebbd-4e9f-bdd2-0c43922999cd,3471021
95174972-c741-5e4e-969a-a1890a8cf417,REC-LEGACY-0030,LED-LEGACY-0030,0e6f82ca-2313-4049-a4f4-a42d3d2c19a8,39226797
954e361d-6512-51dd-889d-3885b6e87853,REC-LEGACY-0421,LED-LEGACY-0421,d7fa8a34-3eea-40eb-b8c5-1a8a3442ace0,2188445
955e27d6-3ef4-5953-bbea-95a5c1bbfa40,REC-LEGACY-0051,LED-LEGACY-0051,19960e61-9437-4323-8e76-0f2e7fade981,7165231
95837df7-c042-5bd6-8f3d-caff1a85d953,REC-LEGACY-0380,LED-LEGACY-0380,c35cc920-cb97-4f9e-81b6-af8d2f92e585,4734012
95c5480d-28ca-55ee-9800-782e1a66e89f,REC-LEGACY-0283,LED-LEGACY-0283,910aaf8f-1b83-492a-b354-57e2f8be9036,2141143
96a30152-bdd5-5b88-804a-0ac76192d352,REC-LEGACY-0368,LED-LEGACY-0368,bd1df5b9-8610-4406-a188-dc014eda8cfc,3304918
96da9e01-5a57-5ddd-aa16-c58e66b25501,REC-LEGACY-0169,LED-LEGACY-0169,56f4c084-2ada-488e-815c-412cf421e808,1586089
98ba4154-9baf-5f42-864c-1dfdb2eba4f6,REC-LEGACY-0071,LED-LEGACY-0071,246d8afc-5e89-4d0d-92c7-7dd718ace951,3675133
990812dd-ddf0-58f8-9dc9-3178e5aa7667,REC-LEGACY-0104,LED-LEGACY-0104,34d729bb-bea6-4b27-b2da-3c6d406d44d1,149098
9948c826-303a-59f3-9717-dca892734263,REC-PARTIAL-REFUND,LED-PARTIAL-REFUND,438888ec-9438-5dd3-96f7-ec15be3f555f,50000
9974199c-0691-5b30-9786-1918cee1af2e,REC-LEGACY-0234,LED-LEGACY-0234,7878b31b-4a45-4a50-a6ee-0a10aab5a0f6,365022
997faa76-9cbb-590e-9589-8b33b56cec5f,REC-LEGACY-0497,LED-LEGACY-0497,fe30b49f-a33d-41b0-8ad8-df289abeb069,3773698
99f5df33-3acf-5f4c-ac15-c35d441728b9,REC-LEGACY-0129,LED-LEGACY-0129,4270cde9-041b-4513-a1de-fe5d86e2c616,23779945
9a1e2a6e-f3e2-5e67-abeb-3c958bf59135,REC-LEGACY-0328,LED-LEGACY-0328,a83ab54a-8431-4646-8d56-52d9e3a6f314,4669978
9a563e8b-3899-580a-ac83-dc7a1c0dc9eb,REC-LEGACY-0147,LED-LEGACY-0147,4bb1917f-f539-4402-9359-6aca2e071642,1192073
9a7e87c8-d404-56c7-93d4-cbfe8c0da0a8,REC-LEGACY-0457,LED-LEGACY-0457,e9a69a90-9380-4036-9c6c-7764ada58fbe,584250
9a9da408-b184-5daa-b59c-e3f1f757892f,REC-LEGACY-0212,LED-LEGACY-0212,6ca7b3c9-0a33-46b6-89f9-c3e514acb4f8,40777522
9b155306-0632-54bc-94a7-ef2f72f21d72,REC-LEGACY-0116,LED-LEGACY-0116,3bdd28e6-d41e-4f25-a410-c033c4cb3c1c,11289735
9b2204dc-dac5-5874-9deb-3228f3672b02,REC-LEGACY-0415,LED-LEGACY-0415,d53b46a3-227b-4de2-b2f5-9174dd45b466,30626949
9cb570e2-4cf7-592b-b4bf-3b95934fd18d,REC-LEGACY-0476,LED-LEGACY-0476,f37c897a-dd4f-4a42-9921-a4c612462e96,16499369
9d1fc112-191b-5c05-b1b1-8068ab37de30,REC-LEGACY-0396,LED-LEGACY-0396,cc61d3a2-d7d6-49f0-9ca4-17a84223ecaa,19261225
9d256279-f300-5ee7-b69e-8c62a8c1e984,REC-LEGACY-0066,LED-LEGACY-0066,21f9d5a5-3abc-4a24-9127-3f319946277d,3934653
9d3f25b6-d396-5354-8a2a-43edd018dfb4,REC-LEGACY-0250,LED-LEGACY-0250,80128900-ff2f-445f-b87d-c4aed8a29e33,223003
9e0f2286-ba29-5f73-bf0b-ffb292e9a270,REC-LEGACY-0264,LED-LEGACY-0264,8700a73b-ea45-4319-b714-61461e462779,4948094
9f25312d-215a-5b78-8ff4-5cdc6bb83f32,REC-LEGACY-0348,LED-LEGACY-0348,b2c9a6e0-fab8-449f-a110-726fd97e1c14,44964893
9f5945bc-1c70-5bd6-8816-fff9cbdaae88,REC-INTERNAL-OUT,LED-INTERNAL-OUT,54c02dcb-e7e6-52f8-97a7-ff1a4f05ee78,900000
9fd3c77d-2370-541f-be61-0494cb7980e5,REC-LEGACY-0376,LED-LEGACY-0376,c11f9d21-309d-427f-97db-4d76ef3b0f5a,3419465
a0554c7a-306c-5cc2-bee6-2cbe64d3cc16,REC-LEGACY-0225,LED-LEGACY-0225,7360e831-f771-4422-a286-203ec4f9bd83,3526571
a08ddb73-1e45-5298-97b6-a9bda521c825,REC-LEGACY-0464,LED-LEGACY-0464,ed49dbde-74fd-4fef-baa5-b92dbaf68dd9,2029939
a09c4e55-186d-5a46-879c-5334661755cd,REC-LEGACY-0326,LED-LEGACY-0326,a785bc2a-412e-4ac9-92c3-313b228802a1,2049471
a12db4cf-f078-505e-8cdb-68bfd99aca5b,REC-LEGACY-0299,LED-LEGACY-0299,9a10db39-826c-4616-9ebf-e2ce215c3dc0,4438999
a13bed97-a878-5317-a06d-c54b4c5c3961,REC-LEGACY-0462,LED-LEGACY-0462,ec1765ab-05d4-44bd-a74f-0b3453ec3bb7,21564644
a187e124-74b4-54a1-83af-4d22e9586def,REC-LEGACY-0140,LED-LEGACY-0140,47c9e347-900d-410a-9a17-a6674b7af12f,27652225
a1a2e30d-cf7f-5230-8833-f55735513d1d,REC-LEGACY-0256,LED-LEGACY-0256,8331da6b-22d8-4e56-938f-b7dea046eb50,1018009
