transaction_id,vendor_id,category_code,kind,amount_minor
b7c73329-755f-4c4a-ad01-8f64426c7a5e,,UNCLASS,unclassified,-1336644
b7dec46c-e44f-43fb-bcae-e40a8acac7ed,,UNCLASS,unclassified,-16687627
b8887d01-b9ee-443a-92f5-81722e70ea17,,UNCLASS,unclassified,-1625106
b88b7e76-f883-4908-a4f5-ff21e3612197,,UNCLASS,unclassified,-35281089
b8e0aea6-9424-4eb1-b733-44c37584c654,,UNCLASS,unclassified,-4511416
b93fe6cc-1aa6-449c-b490-c281b22c2988,,UNCLASS,unclassified,-4067126
b944f554-bd17-4346-97e6-e1809350e557,,UNCLASS,unclassified,-2484671
b98b1e8e-a16f-4835-859f-bbad442fa0dc,,UNCLASS,unclassified,-1280590
ba1d7af7-2c9b-41d5-9b3b-d5af8f8d4eca,,UNCLASS,unclassified,-47551718
ba3da3d6-9394-4bd8-b712-0430f61a7780,,UNCLASS,unclassified,-2868691
bc6726dc-2d80-48cb-850f-ea98dba963b5,,UNCLASS,unclassified,-4814243
bc9427ef-55ad-4379-837d-039c694fe235,,UNCLASS,unclassified,-4658358
bcd135ad-f706-4f06-9622-58d6d021b2b3,,UNCLASS,unclassified,-3264076
bce1ff54-635b-4801-9528-7899f25cac39,,UNCLASS,unclassified,-1203684
bd1594d6-b048-493b-811e-cd157b13c79f,,UNCLASS,unclassified,-139086
bd75f91d-1bfc-489e-89cc-6574a85159ce,,UNCLASS,unclassified,-3567257
bdae50f2-cf5e-4e35-84da-27dd7c73e440,,UNCLASS,unclassified,-8959092
bef30108-8412-4ad0-8a6c-7c882bf24335,,UNCLASS,unclassified,-3936949
bf5e5d2d-334a-402e-9526-9fc7aaf65a01,,UNCLASS,unclassified,-3943055
bfdae81e-6e1b-4d7e-966a-489566710562,,UNCLASS,unclassified,-1393332
c06c68e0-041e-4c58-8ee0-5b5cef969e89,,UNCLASS,unclassified,-196597
c07361a4-70a8-402f-9b8d-f979596476d9,,UNCLASS,unclassified,-299682025
c08e8fd5-28b0-4f49-83ef-d4680ca8dda2,,UNCLASS,unclassified,-19943164
c0bda3d6-8a98-48e7-804b-251f322e6e0c,,UNCLASS,unclassified,-4520589
c0d59b39-122d-4e36-94bb-bafecc2b1c4b,,UNCLASS,unclassified,-46122203
c122a43a-5ad3-42fd-9dd8-6446669d9244,,UNCLASS,unclassified,-24664007
c19798b8-50b9-4d86-ae9b-8931b7108b2c,,UNCLASS,unclassified,-49979929
c23a52c4-a4fa-4025-ac0d-00e5cee953e2,,UNCLASS,unclassified,-5870417
c2c14aea-5257-4b87-92ea-5ce38f1a493c,7d9808dd-3821-5fb9-b119-a0bd774ca03c,UTIL,vendor_payment,-91748
c3c30eb4-4282-51c5-b831-c766a537c378,8f88c1b0-076b-5795-b71d-b486d2344bf6,SERV,vendor_payment,-400000
c618cf86-6d9c-5567-8146-462784d1c6cc,,FEES,bank_fee,-10000
c618cf86-6d9c-5567-8146-462784d1c6cc,f22c83a8-9d83-5529-a9b5-56b892019de1,SUP,vendor_payment,-1000000
c6360b97-3123-44f1-9945-0f527a655c01,,UNCLASS,unclassified,-17188340
c7f91ac8-a318-4f3c-a803-50928e6fc4cc,,UNCLASS,unclassified,-36970583
c83715a3-d01d-4456-8155-1dc61958b234,,UNCLASS,unclassified,-4542147
ca165468-0b82-4cab-bbdc-8abdd7a6697d,,UNCLASS,unclassified,-9732989
ca9c20ba-9915-4736-959d-44b76db581ab,,UNCLASS,unclassified,-3586287
caf3c43e-5506-487d-b604-0ee8196c1425,,UNCLASS,unclassified,-910648
cb46bdb0-18d0-46ca-8b23-a5bcd3e10403,,UNCLASS,unclassified,-4780685
cb7d9c53-e44c-4a72-b3f0-95a19e078288,,UNCLASS,unclassified,-27315923
cb972f2f-45b4-4aca-80bd-47b960d069a3,,UNCLASS,unclassified,-3560027
cc1eb2eb-a30c-4f9c-807b-57550c975177,,UNCLASS,unclassified,-920274
cc5131ae-74b3-441e-a16d-c35d692f507d,,UNCLASS,unclassified,-1318254
ce6904ec-de74-4405-b475-b289d9f704d9,,UNCLASS,unclassified,-342302492
ce899614-732a-4df8-96c9-1718478065c6,,UNCLASS,unclassified,-13094365
cfaaa8f0-799d-4058-bdf3-e946c76c2ebe,,UNCLASS,unclassified,-30682055
d04d1268-8e8c-4591-9e61-98ff1fd54b10,,UNCLASS,unclassified,-8578636
d0514b5c-9ca0-41fc-9992-3821ce827c5d,,UNCLASS,unclassified,-4761655
d0ad78e5-2ce8-4ca2-a357-d6376e6228f7,,UNCLASS,unclassified,-2221231
d0b1b7ac-82a5-4b73-a821-5832401bd261,,UNCLASS,unclassified,-1199050
d1f1868e-74ac-421b-a533-863cec4d4547,,UNCLASS,unclassified,-2322000
d3099458-7b09-4807-a904-b7a117a96b24,,UNCLASS,unclassified,-4000035
d327d62f-0a0a-4bf0-9e87-32ef9298af25,,UNCLASS,unclassified,-689731
d34baba4-6947-4b40-9cf1-980d6d299d7f,,UNCLASS,unclassified,-6855445
d4049105-02f7-463a-b515-996e2f475d71,,UNCLASS,unclassified,-263271140
d57a4247-2c36-4596-983e-7ad73d915085,,UNCLASS,unclassified,-396594
d6535cb8-c016-49cc-92c0-2b6a01075e17,,UNCLASS,unclassified,-4399225
d6ba291e-c4f6-4a93-a34f-88c67cdb3e05,,UNCLASS,unclassified,-3832170
d6f6a8b7-6432-4526-96a9-18a5d38f9f47,,UNCLASS,unclassified,-4807779
d7799d29-a826-42aa-9caa-f8f6fe0fb569,,UNCLASS,unclassified,-3930289
d7e41c9f-0bda-41ba-b535-1e83baf8a4fe,,UNCLASS,unclassified,-4754341
d86247a2-a25c-4797-9efe-b8a900887531,,UNCLASS,unclassified,-4098121
d8a5edf0-79aa-408c-a82a-a21afc453f62,,UNCLASS,unclassified,-3549698
d97010bf-be42-475a-813a-850eeef2b678,,UNCLASS,unclassified,-3335016
da0561c0-74ee-4dcb-80da-981e848299d2,,UNCLASS,unclassified,-7110808
daa583f2-a074-4d6e-90c0-ff76c7b83d23,,UNCLASS,unclassified,-2370816
dac59079-4035-49d8-a544-49b453599815,b27be532-f849-53e0-b298-6c23a1f29e92,SERV,vendor_payment,-449052
dae6d6ff-a516-4514-a510-6d6cf0e2bb76,,UNCLASS,unclassified,-3069148
dae8a40a-8df4-4368-9a2a-d30eac4d033a,,UNCLASS,unclassified,-2673688
db38c1a8-ca87-49d1-97ab-8cf53af8a5fb,,UNCLASS,unclassified,-2251036
db530f33-132f-41eb-bade-21682ebc91fc,,UNCLASS,unclassified,-3305218
db6c0cb7-86c3-4e56-8320-6c86dd97700c,,UNCLASS,unclassified,-4905302
db7d7deb-b0bc-4f0d-a1d8-3c0ad79cdc6d,,UNCLASS,unclassified,-1150882
dd40163a-61d9-45ea-9eca-2d44fb0c9cca,,UNCLASS,unclassified,-4737782
dde7de56-fc33-48ea-9bd3-dcd6f6b0c207,,UNCLASS,unclassified,-1362431
de2ddf15-a3c5-5119-802d-ccdf7644ce91,f22c83a8-9d83-5529-a9b5-56b892019de1,SUP,vendor_payment,-120000
de6ba5cf-5275-5a39-80b2-2a9d8c1101e7,f22c83a8-9d83-5529-a9b5-56b892019de1,SUP,vendor_payment,-10000
de8dd0ab-44f1-4068-ba5a-a0f3a637f117,,UNCLASS,unclassified,-24944425
de958bd0-e851-4c0a-814a-8401d93472a8,,UNCLASS,unclassified,-2815793
e3e6c8e7-940c-4900-b8e7-39f72cffbaf7,,UNCLASS,unclassified,-4694267
e41439a2-df9e-4f55-b739-cffe53d972b3,8c44d008-53f7-596a-b199-37f3269feea3,UTIL,vendor_payment,-2189214
e44d635f-581d-4449-88fb-892a8bb7576d,,UNCLASS,unclassified,-38175871
e5037688-4dd5-434d-b986-d09eb010deaa,,UNCLASS,unclassified,-24578466
e53f604d-813a-49f7-ab26-a30767daf6e6,,UNCLASS,unclassified,-275251
e59139c5-5a64-448c-9f9f-89ce6e3294cd,,UNCLASS,unclassified,-4227610
e592ce31-b1c7-456e-b0b3-6081361cd6fc,,UNCLASS,unclassified,-3965306
e5b17ddb-3055-4e4a-a321-ddaacd3b5793,,UNCLASS,unclassified,-1856284
e6825f55-d392-44ac-8b29-a2876889001d,,UNCLASS,unclassified,-4022291
e724e0cc-64f6-4868-a442-a53e250ff75c,,UNCLASS,unclassified,-4862348
e7645dd0-2572-4f6a-b576-2cd0d272d0e5,,UNCLASS,unclassified,-1032551
e7f06bb9-729a-4f6d-b2d4-912862e14913,,UNCLASS,unclassified,-2629777
e8e1709e-0826-4e33-a6ac-9bf3b236e14f,,UNCLASS,unclassified,-2873919
e9e83357-7468-493a-9bb6-b76714d2f8c8,,UNCLASS,unclassified,-523560
eb026b40-553a-4403-8c01-cbac11fe9c9c,,UNCLASS,unclassified,-1431920
eb03f1b6-8ec7-45bc-8cf4-29e3b552d8f7,,UNCLASS,unclassified,-2000565
ec28503b-e03f-570e-aa5f-e20508390a7d,f22c83a8-9d83-5529-a9b5-56b892019de1,SUP,vendor_payment,-550000
ec6092e8-f90d-4b9f-8e14-43a47c64b250,,UNCLASS,unclassified,-2190367
ed010d81-b90b-4fd3-8a5d-acb7a0a2c3a3,,UNCLASS,unclassified,-567289
edd0087b-93b4-486d-a542-f6c68599ae2f,,UNCLASS,unclassified,-3254976
eec88ce2-5ece-4ff9-9aab-4af95fc2cd7d,,UNCLASS,unclassified,-3425379
f0b68480-9916-4428-b20f-3eca72d65584,,UNCLASS,unclassified,-467908
f0ee916a-3b06-46ce-a068-1c3abb32b341,,UNCLASS,unclassified,-2451992
f118b444-6fab-4bd3-8085-39c3a0b4aeb4,2ddcf1b8-1753-56b3-a60a-27ba9b9a0c8b,LOG,vendor_payment,-11379448
f2bb0ce0-070f-4a5d-afff-bd65cd4ae6e1,,UNCLASS,unclassified,-4452587
f38f4f38-a49e-4d1e-8d83-70f5b030e920,,UNCLASS,unclassified,-1134626
f3e088ef-3f88-4f42-9da2-22a110a998d5,,UNCLASS,unclassified,-2494255
f4d419fd-dfbb-46ba-a14e-3db1a4e5507c,,UNCLASS,unclassified,-484947
f511afcf-31e9-4bd4-817f-e2ea09061ea3,,UNCLASS,unclassified,-1541109
f55b6df8-d056-450f-b8ba-8ee0c9e0c1bd,,UNCLASS,unclassified,-26058496
f5b526fe-b830-4aea-a0e1-90d0f22bcc42,,UNCLASS,unclassified,-4964237
f63b97f0-059e-42c7-888b-91b4a40ef9f9,,UNCLASS,unclassified,-27108608
f66ecb2b-b9ca-4850-89e7-b5df7d3e329e,,UNCLASS,unclassified,-3985820
f6eab043-0447-4f16-a48c-fa933a0644a6,,UNCLASS,unclassified,-3712292
f7677579-0ca5-4b8c-a2b4-0633c9bae114,,UNCLASS,unclassified,-43764202
f9d5f0b0-a2f9-4548-92e2-1ca26a774d53,,UNCLASS,unclassified,-6383
f9ff7623-f7e0-49ac-a97a-b94909e736f4,,UNCLASS,unclassified,-113808
fa1f0215-5377-416e-b31f-d93c12c43de7,,UNCLASS,unclassified,-2438554
faef0f5b-07f4-4fd7-99bb-39c372fc238f,,UNCLASS,unclassified,-302543
faf009dd-d0c1-40ce-a97c-de8021987fcc,f22ef9ca-1db5-5774-bbe8-bbc1a30be2dd,SUP,vendor_payment,-37720106
fc05e914-ba5b-48fe-ac58-b8f3c896c96c,,UNCLASS,unclassified,-3823448
fc20d744-ef52-47ab-ba6e-c04d37b64611,,UNCLASS,unclassified,-2608449
fc5ea4f1-e86c-4e5a-898d-9305504f4928,,UNCLASS,unclassified,-428469
ffe42905-27cf-4bff-b763-294639b4c57a,,UNCLASS,unclassified,-3314221
